cost,quality,discharge,income,provider_id,provider
1645,1498,1588,1368,150046,TERRE HAUTE REGIONAL HOSPITAL
1906,152,1588,2432,50393,PIH HOSPITAL - DOWNEY
1288,257,1590,314,390036,HERITAGE VALLEY BEAVER
1488,2344,1591,512,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER
1531,2057,1592,1192,360152,DOCTORS HOSPITAL
1321,2322,1592,1591,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER
1680,882,1592,2752,500151,ST ANTHONY HOSPITAL
1481,2158,1595,2764,500150,LEGACY SALMON CREEK MEDICAL CENTER
1640,1734,1596,1950,370026,ST MARY'S REGIONAL MEDICAL CENTER
1458,1881,1597,57,300020,SOUTHERN NH MEDICAL CENTER
1204,47,1597,2420,50763,SILVER LAKE MEDICAL CENTER
1816,179,1599,692,110030,CARTERSVILLE MEDICAL CENTER
1644,1344,1599,1320,150090,FRANCISCAN ST MARGARET HEALTH - DYER
1371,2344,1601,1719,140289,ANDERSON HOSPITAL
1668,465,1602,2525,50701,SOUTHWEST HEALTHCARE SYSTEM
1494,1344,1603,1627,140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL
1734,1685,1604,2338,30115,BANNER ESTRELLA MEDICAL CENTER
1826,1213,1605,116,310083,EAST ORANGE GENERAL HOSPITAL
2228,623,1606,2586,50289,SETON MEDICAL CENTER
1263,1498,1607,34,220108,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC
1369,1344,1607,1033,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION
1707,465,1609,2362,30010,CARONDELET ST. MARY'S HOSPITAL
2065,257,1610,2401,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER
1542,465,1610,1617,270051,KALISPELL REGIONAL MEDICAL CENTER
1463,729,1612,1707,140013,PROCTOR HOSPITAL
1275,2322,1612,72,200008,MERCY HOSPITAL
1647,465,1614,405,390119,MOSES TAYLOR HOSPITAL
1632,882,1614,985,10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS
1817,1685,1614,1656,140174,PRESENCE MERCY MEDICAL CENTER
1428,2095,1617,700,110016,WEST GEORGIA MEDICAL CENTER
2047,673,1617,144,310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
1602,2158,1619,1301,150158,IU HEALTH WEST HOSPITAL
1693,215,1620,2750,500003,SKAGIT VALLEY HOSPITAL
1716,152,1621,124,310096,"SAINT MICHAEL'S MEDICAL CENTER, INC"
1726,517,1622,1203,360081,MERCY ST CHARLES HOSPITAL
2008,465,1623,708,110115,ATLANTA MEDICAL CENTER
1399,1555,1624,57,300011,ST JOSEPH HOSPITAL
1420,294,1625,540,510048,LOGAN REGIONAL MEDICAL CENTER
1517,1685,1626,1535,520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR
1967,623,1627,2183,450662,VALLEY REGIONAL MEDICAL CENTER
1287,1393,1628,185,330009,BRONX-LEBANON HOSPITAL CENTER
1980,791,1628,2675,50590,METHODIST HOSPITAL OF SACRAMENTO
1332,2057,1630,546,510050,WHEELING HOSPITAL
1991,465,1631,2602,50523,SUTTER DELTA MEDICAL CENTER
1704,574,1632,2734,500026,SWEDISH EDMONDS HOSPITAL
1718,1555,1632,825,100086,BROWARD HEALTH NORTH
1600,2397,1634,190,330273,PUTNAM HOSPITAL CENTER
1310,2453,1635,1365,150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER
1637,215,1635,2384,320018,MEMORIAL MEDICAL CENTER INC
2140,1038,1637,2463,50624,HENRY MAYO NEWHALL  HOSPITAL
1946,215,1637,843,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER
1552,992,1639,766,100156,LAKE CITY MEDICAL CENTER
1651,379,1639,763,110064,MIDTOWN MEDICAL CENTER
1404,1213,1641,331,390042,"WASHINGTON HOSPITAL, THE"
2043,1498,1642,2683,50225,FEATHER RIVER HOSPITAL
1473,465,1643,1224,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER
1465,882,1644,2191,450128,KNAPP MEDICAL CENTER
1763,1992,1644,2037,450200,WADLEY REGIONAL MEDICAL CENTER
1719,2024,1646,693,110184,WELLSTAR DOUGLAS HOSPITAL
1751,257,1647,207,330201,KINGSBROOK JEWISH MEDICAL CENTER
1984,2024,1648,2571,50204,PALMDALE REGIONAL MEDICAL CENTER
1522,1393,1649,1461,160024,IOWA LUTHERAN HOSPITAL
1987,1881,1650,2261,60015,CENTURA HEALTH-ST ANTHONY HOSPITAL
1478,2024,1650,370,390066,GOOD SAMARITAN HOSPITAL
1977,179,1652,2123,450644,WEST HOUSTON MEDICAL CENTER
1868,1038,1653,2173,670055,METHODIST STONE OAK HOSPITAL
1765,1261,1654,1630,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN
1571,1685,1654,1605,350070,ESSENTIA HEALTH-FARGO
1733,1992,1654,781,100117,BAPTIST MEDICAL CENTER  BEACHES
1627,1734,1657,1256,360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL
1564,2212,1658,645,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL
1798,729,1659,2732,500141,ST FRANCIS COMMUNITY HOSPITAL
1493,729,1659,2720,380090,BAY AREA HOSPITAL
1721,1775,1661,2081,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON
1926,2158,1662,2493,50424,SCRIPPS GREEN HOSPITAL
1682,215,1663,2721,380027,MERCY MEDICAL CENTER
1459,1156,1664,1149,180001,ST ELIZABETH FT THOMAS
1576,1393,1664,701,110229,"PIEDMONT NEWNAN HOSPITAL, INC"
1483,2181,1666,607,340008,SCOTLAND MEMORIAL HOSPITAL
2354,574,1667,2479,50737,GARFIELD MEDICAL CENTER
1528,2024,1668,1321,150008,ST CATHERINE HOSPITAL INC
2204,106,1669,2451,50551,LOS ALAMITOS MEDICAL CENTER
1611,791,1670,992,440003,SUMNER REGIONAL MEDICAL CENTER
1512,2212,1671,1388,230270,OAKWOOD HOSPITAL - TAYLOR
2139,1600,1672,2548,50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
1995,574,1673,2517,50129,ST BERNARDINE MEDICAL CENTER
1641,294,1673,679,110091,ROCKDALE MEDICAL CENTER
1518,257,1675,463,490045,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER
1510,1156,1676,1294,150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY
1545,379,1677,1307,150024,ESKENAZI HEALTH
1540,673,1678,217,330196,CONEY ISLAND HOSPITAL
1543,517,1679,321,390267,FORBES HOSPITAL
1526,1992,1679,1818,280023,CHI HEALTH ST FRANCIS
2222,517,1681,2611,50009,QUEEN OF THE VALLEY MEDICAL CENTER
1675,1090,1682,93,70036,JOHN DEMPSEY HOSPITAL
1440,1813,1683,993,440029,WILLIAMSON MEDICAL CENTER
2051,574,1684,127,310074,JERSEY CITY MEDICAL CENTER
1554,2212,1685,726,110006,ST MARY'S HOSPITAL
2233,729,1686,2537,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER
1599,2095,1687,616,340143,CATAWBA VALLEY MEDICAL CENTER
1634,729,1687,449,390096,ST JOSEPH MEDICAL CENTER
1803,61,1689,183,330028,RICHMOND UNIVERSITY MEDICAL CENTER
1970,379,1690,816,100053,HIALEAH HOSPITAL
1613,1600,1690,2762,500041,PEACHEALTH ST JOHN MEDICAL CENTER
1350,1038,1692,357,390091,UPMC NORTHWEST
1364,1309,1693,1193,360011,MARION GENERAL HOSPITAL
1591,2397,1694,1713,140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER
1574,2497,1694,191,330162,NORTHERN WESTCHESTER HOSPITAL
2055,215,1694,870,100032,BAYFRONT HEALTH - ST PETERSBURG
1575,943,1697,1853,190017,OPELOUSAS GENERAL HEALTH SYSTEM
1752,2413,1698,1708,140162,ST JOSEPH MEDICAL CENTER
1750,2057,1699,845,100289,CLEVELAND CLINIC HOSPITAL
1421,2344,1700,30,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL
1695,294,1701,774,100232,PUTNAM COMMUNITY MEDICAL CENTER
1664,152,1702,94,70027,MANCHESTER MEMORIAL HOSPITAL
1505,2480,1702,91,470005,RUTLAND REGIONAL MEDICAL CENTER
1874,1090,1704,1275,360133,GRANDVIEW HOSPITAL & MEDICAL CENTER
1615,2322,1705,979,10100,THOMAS HOSPITAL
1945,1309,1706,1093,250031,RIVER REGION HEALTH SYSTEM
2158,257,1706,2559,50036,BAKERSFIELD MEMORIAL HOSPITAL
1333,1156,1708,596,340013,RUTHERFORD REGIONAL MEDICAL CENTER
1997,1881,1709,1103,250094,WESLEY MEDICAL CENTER
1511,1600,1710,612,340042,ONSLOW MEMORIAL HOSPITAL
1907,331,1710,846,100287,GOOD SAMARITAN MEDICAL CENTER
1957,1261,1710,2354,30119,MERCY GILBERT MEDICAL CENTER
1405,465,1713,1069,440009,CUMBERLAND MEDICAL CENTER
1880,2181,1714,1687,140155,PRESENCE ST MARYS HOSPITAL
1804,465,1714,2740,500025,SWEDISH MEDICAL CENTER / CHERRY HILL
1700,2057,1716,263,330222,SARATOGA HOSPITAL
1466,574,1716,353,390211,SHARON REGIONAL HEALTH SYSTEM
1823,1261,1718,413,390057,GRAND VIEW HOSPITAL
1569,2261,1718,1139,180011,SAINT JOSEPH LONDON
2369,729,1720,2643,50336,LODI MEMORIAL HOSPITAL
1390,2365,1721,1714,140189,SARAH BUSH LINCOLN HEALTH CENTER
1387,421,1722,69,200019,SOUTHERN MAINE HEALTH CARE
1573,1441,1723,1327,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY
2028,1923,1724,2260,60032,ROSE MEDICAL CENTER
1533,2158,1725,456,80006,NANTICOKE MEMORIAL HOSPITAL
1620,517,1726,218,330221,WYCKOFF HEIGHTS MEDICAL CENTER
1490,843,1727,585,340109,SENTARA ALBEMARLE MEDICAL CENTER
2115,45,1727,2623,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
1706,2125,1729,1825,190039,WEST JEFFERSON MEDICAL CENTER
1487,106,1729,1608,350006,TRINITY HOSPITALS
1813,1813,1731,2077,450677,HUGULEY MEMORIAL MEDICAL CENTER
1643,1685,1731,676,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL
1776,379,1733,2757,500021,ST CLARE HOSPITAL
1702,2125,1734,1273,360174,UPPER VALLEY MEDICAL CENTER
2292,729,1735,161,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS
1662,882,1736,206,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS
2553,465,1737,425,390290,HAHNEMANN UNIVERSITY HOSPITAL
1775,1156,1737,1711,140113,PRESENCE COVENANT MEDICAL CENTER
2130,465,1739,432,390026,CHESTNUT HILL HOSPITAL
1425,2365,1740,1105,250058,SOUTH CENTRAL REG MED CTR
1534,331,1741,31,220036,ST ELIZABETH'S MEDICAL CENTER
1911,215,1742,910,100051,SOUTH LAKE HOSPITAL
2121,1090,1743,2240,450002,PROVIDENCE MEMORIAL HOSPITAL
1586,2095,1744,1709,140127,ADVOCATE BROMENN MEDICAL CENTER
1879,1090,1744,2470,50126,VALLEY PRESBYTERIAN HOSPITAL
1618,1600,1746,1099,250069,RUSH FOUNDATION HOSPITAL
1577,1393,1747,315,390265,JEFFERSON REGIONAL MEDICAL CENTER
1660,1852,1748,1742,260200,SSM ST JOSEPH HOSPITAL WEST
1856,1038,1749,64,300029,PORTSMOUTH REGIONAL HOSPITAL
2547,1090,1750,2605,50367,NORTHBAY MEDICAL CENTER
1855,1261,1751,2384,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER
1933,1555,1752,1684,140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER
2154,1966,1753,2002,450403,MEDICAL CENTER OF MCKINNEY
1414,1261,1753,45,220020,SAINT ANNE'S HOSPITAL
2280,729,1755,2508,50243,DESERT REGIONAL MEDICAL CENTER
1665,2181,1756,1692,140043,CGH MEDICAL CENTER
1755,791,1757,230,330372,FRANKLIN HOSPITAL
1386,1213,1758,580,340151,HALIFAX REGIONAL MEDICAL CENTER INC
1306,791,1759,1184,360218,LICKING MEMORIAL HOSPITAL
2025,992,1760,2254,60112,SKY RIDGE MEDICAL CENTER
1515,1881,1761,1476,160029,MERCY HOSPITAL
1653,1813,1761,654,420049,CONWAY MEDICAL CENTER
1841,1992,1763,1370,150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST
1480,179,1764,459,90005,SIBLEY MEMORIAL HOSPITAL
1407,379,1765,538,510008,BERKELEY MEDICAL CENTER
1863,2024,1765,2269,60119,MEDICAL CENTER OF THE ROCKIES
2049,465,1767,1123,180141,UNIVERSITY OF LOUISVILLE HOSPITAL
1715,2158,1768,2078,450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F
2313,82,1769,2482,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER
1402,1156,1770,33,220011,CAMBRIDGE HEALTH ALLIANCE
1859,127,1771,1662,140150,UNIVERSITY OF ILLINOIS HOSPITAL
1772,2397,1772,65,300018,WENTWORTH-DOUGLASS HOSPITAL
1710,843,1773,801,100045,FLORIDA HOSPITAL DELAND
1617,1309,1773,1295,150088,ST VINCENT ANDERSON REGIONAL HOSPITAL INC
1759,331,1775,904,100063,MORTON PLANT NORTH BAY HOSPITAL
1711,2569,1776,691,110011,TANNER MEDICAL CENTER - CARROLLTON
2001,673,1776,2421,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
1801,127,1778,702,110165,SOUTHERN REGIONAL MEDICAL CENTER
2095,673,1779,736,110177,DOCTORS HOSPITAL
1562,623,1780,1452,230054,MARQUETTE GENERAL HOSPITAL
1784,1813,1781,805,100028,PARRISH MEDICAL CENTER
1862,1344,1782,2133,450862,ST LUKE'S THE WOODLANDS HOSPITAL
1778,1555,1783,1793,170012,SALINA REGIONAL HEALTH CENTER
1628,69,1784,2467,50704,MISSION COMMUNITY HOSPITAL
1969,152,1785,841,100039,BROWARD HEALTH MEDICAL CENTER
2175,179,1786,824,100189,NORTHWEST MEDICAL CENTER
2174,294,1787,2402,290022,DESERT SPRINGS HOSPITAL
1422,1734,1788,44,220008,STURDY MEMORIAL HOSPITAL
1585,1775,1789,750,110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC"
1988,179,1790,1636,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL
2206,379,1791,2457,50058,GLENDALE MEM HOSPITAL & HLTH CENTER
1589,1156,1792,1132,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER
1604,729,1793,1147,180045,ST ELIZABETH FLORENCE
2133,517,1794,428,390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS
2220,179,1795,946,10046,RIVERVIEW REGIONAL MEDICAL CENTER
1426,2212,1796,613,340142,CARTERET GENERAL HOSPITAL
1596,791,1797,1407,230193,MCLAREN LAPEER REGION
1790,465,1797,2104,450101,HILLCREST BAPTIST MEDICAL CENTER
1754,2158,1799,1312,150128,COMMUNITY HOSPITAL SOUTH
1814,574,1800,2047,450389,EAST TEXAS MEDICAL CENTER ATHENS
1951,82,1800,2522,50390,HEMET VALLEY MEDICAL CENTER
2176,673,1802,793,100122,NORTH OKALOOSA MEDICAL CENTER
1597,1090,1803,292,330078,SISTERS OF CHARITY HOSPITAL
1838,673,1804,326,390102,UPMC ST MARGARET
1792,2057,1804,575,340073,DUKE HEALTH RALEIGH HOSPITAL
1931,843,1806,913,100030,HEALTH CENTRAL
2076,1038,1807,2051,450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS
1590,69,1808,219,330193,FLUSHING HOSPITAL MEDICAL CENTER
2244,574,1809,2240,450668,SIERRA MEDICAL CENTER
1788,1555,1810,2128,450684,MEMORIAL HERMANN NORTHEAST
1408,1309,1810,111,70011,CHARLOTTE HUNGERFORD HOSPITAL
1659,465,1810,537,510029,THOMAS MEMORIAL HOSPITAL
1807,517,1813,1505,520051,COLUMBIA ST MARYS HOSPITAL MILWAUKEE
1900,943,1814,1895,40071,JEFFERSON REGIONAL MEDICAL CENTER
1549,1992,1815,670,420009,GHS OCONEE MEMORIAL  HOSPITAL
1688,623,1816,226,330181,GLEN COVE HOSPITAL
2040,1600,1816,2251,60009,LUTHERAN MEDICAL CENTER
1671,1441,1816,1535,520087,GUNDERSEN LUTHERAN MEDICAL CENTER
2257,1734,1816,2424,50103,WHITE MEMORIAL MEDICAL CENTER
2440,791,1820,158,310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL
1624,2024,1820,66,300023,EXETER HOSPITAL INC
1692,1090,1822,982,10144,SPRINGHILL MEMORIAL HOSPITAL
1580,2057,1823,1150,180036,OUR LADY OF BELLEFONTE HOSPITAL
2085,1498,1824,682,110005,NORTHSIDE HOSPITAL FORSYTH
1725,2212,1825,1873,190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER
1345,1309,1826,532,510046,PRINCETON COMMUNITY HOSPITAL
1882,517,1827,327,390028,UPMC MERCY
1777,1923,1827,2067,450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE
2190,215,1829,2551,50082,ST JOHNS REGIONAL MEDICAL CENTER
1646,379,1830,273,330136,MARY IMOGENE BASSETT HOSPITAL
2384,51,1831,2459,50481,WEST HILLS HOSPITAL & MEDICAL CENTER
2353,1156,1832,2368,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER
1749,1600,1833,802,100072,FLORIDA HOSPITAL FISH MEMORIAL
1956,943,1834,860,100046,FLORIDA HOSPITAL ZEPHYRHILLS
1724,69,1835,1796,170020,HUTCHINSON REGIONAL MEDICAL CENTER INC
1773,82,1836,2379,320002,ST VINCENT HOSPITAL
1720,2181,1837,1454,160030,MARY GREELEY MEDICAL CENTER
1949,1685,1838,1255,360076,ATRIUM MEDICAL CENTER
1824,1498,1838,166,310005,HUNTERDON MEDICAL CENTER
1626,729,1840,501,490041,MARY IMMACULATE HOSPITAL
1916,257,1841,2297,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER
1464,2521,1842,1730,140034,ST MARYS HOSPITAL
2026,294,1843,2366,30055,KINGMAN REGIONAL MEDICAL CENTER
1667,1734,1844,2189,450176,MISSION REGIONAL MEDICAL CENTER
1963,2344,1845,1836,190045,ST TAMMANY PARISH HOSPITAL
2182,465,1846,457,90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL
2202,106,1846,879,100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER
1566,1600,1846,941,10019,HELEN KELLER MEMORIAL HOSPITAL
1606,882,1849,1079,250082,DELTA REGIONAL MEDICAL CENTER
1833,2181,1849,1537,520013,SACRED HEART HOSPITAL
1610,1923,1851,1240,360276,ST ELIZABETH BOARDMAN HEALTH CENTER
2131,729,1851,426,390223,PENN PRESBYTERIAN MEDICAL CENTER
2258,294,1853,873,100238,NORTHSIDE HOSPITAL
1601,2158,1854,1756,260011,SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY
1921,729,1855,1767,170146,PROVIDENCE MEDICAL CENTER
2142,1650,1856,1655,140029,COPLEY MEMORIAL HOSPITAL
2329,1600,1857,2493,50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA
1742,82,1858,2035,450196,PARIS REGIONAL MEDICAL CENTER
2177,465,1859,835,100209,KENDALL REGIONAL MEDICAL CENTER
2199,791,1859,2428,50742,OLYMPIA MEDICAL CENTER
1935,1775,1861,1633,140211,DELNOR COMMUNITY HOSPITAL
1748,1734,1862,1562,240207,FAIRVIEW RIDGES HOSPITAL
1445,1685,1863,303,330164,HIGHLAND HOSPITAL
1820,2057,1864,1739,260081,SSM ST CLARE HEALTH CENTER
2014,127,1865,687,110192,EASTSIDE MEDICAL CENTER
2250,51,1866,902,100071,BAYFRONT HEALTH BROOKSVILLE
1760,1090,1866,468,490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER
1923,465,1868,233,330332,ST JOSEPH HOSPITAL
1499,1393,1869,604,340071,BETSY JOHNSON REGIONAL  HOSPITAL
1937,843,1870,484,490136,BON SECOURS ST FRANCIS MEDICAL CENTER
1842,2480,1870,1913,40118,NEA BAPTIST MEMORIAL HOSPITAL
1839,1650,1872,542,510055,CABELL HUNTINGTON HOSPITAL INC
1953,729,1873,803,100161,CENTRAL FLORIDA REGIONAL HOSPITAL
1785,517,1874,2770,500077,PROVIDENCE HOLY FAMILY HOSPITAL
1592,2125,1875,922,10035,CULLMAN REGIONAL MEDICAL CENTER
1786,51,1875,231,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE
1679,1498,1877,1919,40010,MERCY HOSPITAL NORTHWEST ARKANSAS
2185,517,1877,2124,450638,HOUSTON NORTHWEST MEDICAL CENTER
2005,623,1879,2028,450015,PARKLAND HEALTH AND HOSPITAL SYSTEM
2111,673,1880,421,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER
1762,31,1881,227,330027,NASSAU UNIVERSITY MEDICAL CENTER
1690,1650,1882,1615,270014,ST PATRICK HOSPITAL
1848,1213,1883,1572,240132,UNITY HOSPITAL
1955,1038,1883,699,110031,SPALDING REGIONAL HOSPITAL
2360,791,1885,122,310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY
2221,179,1886,447,390123,POTTSTOWN MEMORIAL MEDICAL CENTER
2109,257,1887,2369,320009,LOVELACE MEDICAL CENTER
2339,215,1888,2398,290021,VALLEY HOSPITAL MEDICAL CENTER
1756,1775,1888,1715,140002,ALTON MEMORIAL HOSPITAL
2060,623,1890,145,310113,SOUTHERN OCEAN MEDICAL CENTER
1736,1344,1891,1404,230277,HURON VALLEY-SINAI HOSPITAL
2119,623,1892,1641,140080,PRESENCE SAINT FRANCIS HOSPITAL
1994,673,1892,1855,190027,CHRISTUS ST PATRICK HOSPITAL
1547,2280,1894,32,220002,MOUNT AUBURN HOSPITAL
1654,2238,1895,2296,130002,ST LUKE'S MAGIC VALLEY RMC
2011,574,1896,438,390204,NAZARETH HOSPITAL
2283,215,1896,844,100228,WESTSIDE REGIONAL MEDICAL CENTER
1837,1344,1898,1776,170016,ST FRANCIS HEALTH CENTER INC
1567,623,1899,471,490122,INOVA MOUNT VERNON HOSPITAL
2214,1650,1900,2543,50069,ST JOSEPH HOSPITAL
1608,1038,1901,339,390145,EXCELA HEALTH WESTMORELAND HOSPITAL
1318,82,1902,46,220073,MORTON HOSPITAL
1656,2125,1903,555,510024,MONONGALIA COUNTY GENERAL HOSPITAL
1708,1600,1904,1482,160057,GREAT RIVER MEDICAL CENTER
2157,294,1904,2570,50056,ANTELOPE VALLEY HOSPITAL
2152,257,1906,2510,50300,ST MARY MEDICAL CENTER
1768,127,1907,1676,140133,HOLY CROSS HOSPITAL
2380,61,1908,2653,50179,EMANUEL MEDICAL CENTER
2324,574,1909,2417,50471,GOOD SAMARITAN HOSPITAL
1735,51,1910,2423,50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD
1843,1156,1911,1322,150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND
1940,421,1911,242,330107,PECONIC BAY MEDICAL CENTER
1728,1813,1913,621,340075,CMC-BLUE RIDGE
2151,673,1914,2609,50488,EDEN MEDICAL CENTER
1630,1923,1915,1735,140011,HERRIN HOSPITAL
1723,1213,1916,1502,520021,UNITED HOSPITAL SYSTEM
1891,2212,1917,762,110095,TIFT REGIONAL MEDICAL CENTER
1780,2024,1917,365,390268,MOUNT NITTANY MEDICAL CENTER
2234,1038,1919,1750,260027,RESEARCH MEDICAL CENTER
1922,2344,1920,2009,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO
1852,1261,1920,2157,450023,CITIZENS MEDICAL CENTER
1551,2158,1922,594,340130,CAROLINAS HEALTHCARE SYSTEM UNION
2196,1813,1923,1058,440189,REGIONAL HOSPITAL OF JACKSON
1496,1441,1923,1724,140032,ST ANTHONYS MEMORIAL HOSPITAL
1753,2238,1925,330,390228,ST CLAIR MEMORIAL HOSPITAL
1687,215,1925,223,330014,JAMAICA HOSPITAL MEDICAL CENTER
2044,791,1927,2132,450670,TOMBALL REGIONAL MEDICAL CENTER
1657,517,1928,464,490043,INOVA LOUDOUN HOSPITAL
2317,673,1929,2431,50262,RONALD REAGAN U C L A MEDICAL CENTER
2434,1441,1930,2638,50153,O'CONNOR HOSPITAL
1870,992,1930,633,420068,TRMC OF ORANGEBURG & CALHOUN
2037,1038,1932,995,440150,TRISTAR SUMMIT MEDICAL CENTER
2502,1685,1933,2603,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
1909,1309,1934,2000,450079,BAYLOR MEDICAL CENTER AT IRVING
2357,82,1935,2535,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
2010,465,1936,2358,30011,CARONDELET ST JOSEPH'S HOSPITAL
1684,331,1937,593,340171,PRESBYTERIAN HOSPITAL MATTHEWS
1673,943,1937,515,490053,JOHNSTON MEMORIAL HOSPITAL
2032,2057,1939,193,330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL
1932,127,1940,2235,450133,MIDLAND MEMORIAL HOSPITAL
1934,1498,1940,2714,380009,OHSU HOSPITAL AND CLINICS
1770,2261,1942,1259,360354,"WEST CHESTER HOSPITAL, LLC"
1779,1923,1943,1528,520030,ASPIRUS WAUSAU HOSPITAL
1927,379,1944,1569,240004,HENNEPIN COUNTY MEDICAL CENTER 1
1840,623,1944,773,100118,FLORIDA HOSPITAL FLAGLER
2012,1498,1946,1684,140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO
1767,2280,1946,1731,140046,GOOD SAMARITAN REGIONAL HLTH CENTER
1902,623,1946,2364,30012,YAVAPAI REGIONAL MEDICAL CENTER
2125,421,1949,2485,50099,SAN ANTONIO REGIONAL HOSPITAL
1722,1498,1950,1390,230142,OAKWOOD HOSPITAL - WAYNE
2211,127,1950,462,90001,GEORGE WASHINGTON UNIV HOSPITAL
2441,517,1952,2404,290041,SUMMERLIN HOSPITAL MEDICAL CENTER
2067,51,1953,899,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER
1860,1156,1954,1645,140118,METROSOUTH MEDICAL CENTER
2276,882,1955,138,310112,BAYSHORE COMMUNITY HOSPITAL
1745,1881,1956,1224,360144,SOUTH POINTE HOSPITAL
2422,574,1957,2460,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER
2226,1038,1958,820,100281,MEMORIAL HOSPITAL WEST
1989,623,1959,919,10016,SHELBY BAPTIST MEDICAL CENTER
2231,1923,1959,2147,450424,HOUSTON METHODIST SAN JACINTO HOSPITAL
1769,1261,1961,1400,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL
1699,1685,1962,1187,360072,FAIRFIELD MEDICAL CENTER
1812,2261,1963,661,420098,WACCAMAW COMMUNITY HOSPITAL
2118,1213,1964,2221,450209,NORTHWEST TEXAS HOSPITAL
2358,1555,1965,2137,670024,NORTH CYPRESS MEDICAL CENTER
2570,943,1966,436,390027,TEMPLE UNIVERSITY HOSPITAL
1799,1555,1967,1726,140166,ST MARYS HOSPITAL
1808,673,1968,2304,130007,ST ALPHONSUS REGIONAL MEDICAL CENTER
2288,623,1969,2430,50502,SAINT VINCENT MEDICAL CENTER
1758,517,1969,1185,360012,MOUNT CARMEL ST ANN'S
2269,1156,1971,2674,50017,MERCY GENERAL HOSPITAL
1971,517,1972,2290,530012,WYOMING MEDICAL CENTER
2053,294,1973,737,110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
2144,517,1974,896,100166,DOCTORS HOSPITAL OF SARASOTA
