cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider
0.431265089,2273,0.285,0.51,0,0.29,0.32,490136,BON SECOURS ST FRANCIS MEDICAL CENTER
0.369225925,2273,0.452727273,0.663636364,0.1,0.76,0.24,40118,NEA BAPTIST MEMORIAL HOSPITAL
0.388422248,2274,0.5065,0.77,0.3,0.45,0.525,510055,CABELL HUNTINGTON HOSPITAL INC
0.669526153,2276,0.376090909,0.545454545,0,0.27,0.62,100161,CENTRAL FLORIDA REGIONAL HOSPITAL
0.369935462,2279,0.289277778,0.588888889,0.1,0.23,0.275,500077,PROVIDENCE HOLY FAMILY HOSPITAL
0.233461247,2284,0.536,0.78,0.1,0.58,0.62,10035,CULLMAN REGIONAL MEDICAL CENTER
0.566517348,2284,0.199277778,0.688888889,0,0.08,0.125,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE
0.201132193,2292,0.394727273,0.663636364,0.2,0.42,0.32,40010,MERCY HOSPITAL NORTHWEST ARKANSAS
0.787526179,2292,0.257,0.4,0,0.23,0.36,450638,HOUSTON NORTHWEST MEDICAL CENTER
0.65530833,2294,0.3345,0.51,0.3,0.25,0.325,450015,PARKLAND HEALTH AND HOSPITAL SYSTEM
0.837609968,2296,0.304,0.59,0,0.26,0.36,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER
0.512832977,2299,0.250111111,0.655555556,0.1,0.03,0.3,330027,NASSAU UNIVERSITY MEDICAL CENTER
0.1511245,2301,0.393909091,0.254545455,0.5,0.45,0.36,270014,ST PATRICK HOSPITAL
0.52462192,2302,0.406333333,0.566666667,0.4,0.36,0.35,240132,UNITY HOSPITAL
0.681130024,2302,0.265,0.29,0,0.33,0.36,110031,SPALDING REGIONAL HOSPITAL
0.964568643,2303,0.292,0.46,0.1,0.28,0.32,310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY
0.896647586,2304,0.284333333,0.766666667,0.1,0.15,0.22,390123,POTTSTOWN MEMORIAL MEDICAL CENTER
0.694923901,2308,0.285,0.5,0.1,0.17,0.38,320009,LOVELACE MEDICAL CENTER
0.316563261,2310,0.618888889,0.544444444,0.6,0.48,0.82,140002,ALTON MEMORIAL HOSPITAL
0.937436086,2310,0.150545455,0.272727273,0,0.16,0.16,290021,VALLEY HOSPITAL MEDICAL CENTER
0.850920692,2312,0.139666667,0.233333333,0,0.25,0.06,310113,SOUTHERN OCEAN MEDICAL CENTER
0.22257183,2313,0.429,0.67,0.2,0.39,0.46,230277,HURON VALLEY-SINAI HOSPITAL
0.577211187,2318,0.366909091,0.754545455,0,0.26,0.46,190027,CHRISTUS ST PATRICK HOSPITAL
0.747606658,2318,0.351909091,0.454545455,0,0.25,0.62,140080,PRESENCE SAINT FRANCIS HOSPITAL
0.096530804,2320,0.539454545,0.727272727,0.2,0.64,0.54,220002,MOUNT AUBURN HOSPITAL
0.150960346,2322,0.55,0.74,0,0.62,0.72,130002,ST LUKE'S MAGIC VALLEY RMC
0.718281577,2323,0.438,0.78,0,0.24,0.7,390204,NAZARETH HOSPITAL
0.889058481,2323,0.379272727,0.836363636,0.1,0.16,0.48,100228,WESTSIDE REGIONAL MEDICAL CENTER
0.297210898,2325,0.430454545,0.727272727,0,0.39,0.56,170016,ST FRANCIS HEALTH CENTER INC
0.222656856,2330,0.398888889,0.644444444,0.3,0.25,0.45,490122,INOVA MOUNT VERNON HOSPITAL
0.790426572,2332,0.382818182,0.609090909,0,0.45,0.42,50069,ST JOSEPH HOSPITAL
0.202317966,2333,0.289,0.5,0,0.33,0.3,390145,EXCELA HEALTH WESTMORELAND HOSPITAL
0.002919387,2334,0.346611111,0.255555556,0.3,0.11,0.675,220073,MORTON HOSPITAL
0.134878022,2336,0.454,0.5,0,0.58,0.6,510024,MONONGALIA COUNTY GENERAL HOSPITAL
0.217667561,2337,0.392,0.5,0.5,0.44,0.2,160057,GREAT RIVER MEDICAL CENTER
0.719080254,2337,0.196909091,0.354545455,0,0.18,0.24,50056,ANTELOPE VALLEY HOSPITAL
0.772687277,2352,0.318454545,0.227272727,0.3,0.17,0.54,50300,ST MARY MEDICAL CENTER
0.473228706,2355,0.236555556,0.177777778,0,0.13,0.54,140133,HOLY CROSS HOSPITAL
0.965228665,2356,0.262636364,0.418181818,0.1,0.09,0.44,50179,EMANUEL MEDICAL CENTER
0.909185436,2358,0.216181818,0.390909091,0,0.24,0.22,50471,GOOD SAMARITAN HOSPITAL
0.513602814,2359,0.297888889,0.444444444,0.1,0.08,0.55,50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD
0.453324711,2360,0.350454545,0.627272727,0,0.35,0.4,150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND
0.63222348,2360,0.144666667,0.033333333,0,0.21,0.25,330107,PECONIC BAY MEDICAL CENTER
0.499104674,2365,0.448333333,0.766666667,0.2,0.49,0.36,340075,CMC-BLUE RIDGE
0.868695073,2366,0.323333333,0.566666667,0,0.26,0.44,50488,EDEN MEDICAL CENTER
0.26742197,2367,0.4235,0.7,0,0.52,0.425,140011,HERRIN HOSPITAL
0.350462184,2372,0.443454545,0.627272727,0,0.36,0.7,520021,UNITED HOSPITAL SYSTEM
0.424039615,2373,0.367,0.34,0.1,0.55,0.38,390268,MOUNT NITTANY MEDICAL CENTER
0.469574326,2373,0.495,0.69,0.6,0.61,0.18,110095,TIFT REGIONAL MEDICAL CENTER
0.831558175,2376,0.367,0.7,0.1,0.33,0.36,260027,RESEARCH MEDICAL CENTER
0.47098556,2378,0.306454545,0.227272727,0,0.37,0.5,450023,CITIZENS MEDICAL CENTER
0.589782592,2378,0.422272727,0.536363636,0,0.67,0.38,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO
0.130833156,2379,0.481444444,0.422222222,0.2,0.59,0.6,340130,CAROLINAS HEALTHCARE SYSTEM UNION
0.096512562,2382,0.488555556,0.677777778,0.6,0.41,0.366666667,140032,ST ANTHONYS MEMORIAL HOSPITAL
0.783539041,2382,0.488333333,0.866666667,0,0.49,0.56,440189,REGIONAL HOSPITAL OF JACKSON
0.208033739,2384,0.409454545,0.727272727,0,0.62,0.26,390228,ST CLAIR MEMORIAL HOSPITAL
0.254132194,2384,0.284,0.64,0,0.16,0.36,330014,JAMAICA HOSPITAL MEDICAL CENTER
0.683911508,2387,0.238,0.2,0,0.28,0.38,450670,TOMBALL REGIONAL MEDICAL CENTER
0.19123769,2391,0.233,0.3,0.1,0.23,0.28,490043,INOVA LOUDOUN HOSPITAL
0.862794227,2393,0.378363636,0.681818182,0.1,0.26,0.48,50262,RONALD REAGAN U C L A MEDICAL CENTER
0.947521906,2397,0.440454545,0.627272727,0,0.41,0.64,50153,O'CONNOR HOSPITAL
0.443703329,2397,0.270888889,0.144444444,0.1,0.32,0.42,420068,TRMC OF ORANGEBURG & CALHOUN
0.657993383,2399,0.363,0.69,0,0.33,0.42,440150,TRISTAR SUMMIT MEDICAL CENTER
0.98109023,2400,0.421090909,0.645454545,0.2,0.46,0.38,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS
0.479446009,2402,0.359636364,0.718181818,0,0.38,0.34,450079,BAYLOR MEDICAL CENTER AT IRVING
0.935626437,2407,0.245727273,0.363636364,0.1,0.11,0.4,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
0.56227161,2412,0.276,0.45,0,0.22,0.4,30011,CARONDELET ST JOSEPH'S HOSPITAL
0.413435346,2417,0.3055,0.3,0.2,0.31,0.375,490053,JOHNSTON MEMORIAL HOSPITAL
0.316363246,2417,0.486777778,0.788888889,0.4,0.19,0.64,340171,PRESBYTERIAN HOSPITAL MATTHEWS
0.709106347,2418,0.468888889,0.844444444,0,0.56,0.44,330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL
0.424600328,2424,0.429272727,0.636363636,0.1,0.42,0.52,380009,OHSU HOSPITAL AND CLINICS
0.503414198,2424,0.285363636,0.481818182,0,0.13,0.5,450133,MIDLAND MEMORIAL HOSPITAL
0.362070806,2425,0.479,0.41,0.2,0.63,0.56,360354,"WEST CHESTER HOSPITAL, LLC"
0.205750625,2439,0.402363636,0.481818182,0.3,0.52,0.3,520030,ASPIRUS WAUSAU HOSPITAL
0.367539188,2452,0.287,0.61,0,0.25,0.3,100118,FLORIDA HOSPITAL FLAGLER
0.431061763,2452,0.372272727,0.736363636,0.3,0.2,0.35,240004,HENNEPIN COUNTY MEDICAL CENTER 1
0.178841537,2454,0.410909091,0.454545455,0.1,0.64,0.36,140046,GOOD SAMARITAN REGIONAL HLTH CENTER
0.648667319,2454,0.401818182,0.709090909,0.1,0.42,0.38,140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO
0.383538165,2454,0.298454545,0.327272727,0.1,0.25,0.46,30012,YAVAPAI REGIONAL MEDICAL CENTER
0.67479531,2456,0.291545455,0.472727273,0.1,0.21,0.38,50099,SAN ANTONIO REGIONAL HOSPITAL
0.265341156,2464,0.384,0.48,0,0.42,0.54,230142,OAKWOOD HOSPITAL - WAYNE
0.760996703,2464,0.251727273,0.563636364,0.2,0.13,0.2,90001,GEORGE WASHINGTON UNIV HOSPITAL
0.945526127,2466,0.237909091,0.354545455,0.1,0.23,0.26,290041,SUMMERLIN HOSPITAL MEDICAL CENTER
0.625334113,2470,0.261777778,0.288888889,0,0.08,0.6,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER
0.483725877,2472,0.458272727,0.736363636,0.1,0.35,0.62,140118,METROSOUTH MEDICAL CENTER
0.891446086,2476,0.390222222,0.511111111,0,0.3,0.66,310112,BAYSHORE COMMUNITY HOSPITAL
0.340695801,2478,0.453555556,0.577777778,0.1,0.51,0.55,360144,SOUTH POINTE HOSPITAL
0.931480555,2479,0.280545455,0.472727273,0,0.24,0.38,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER
0.848619131,2481,0.471,0.93,0,0.33,0.62,100281,MEMORIAL HOSPITAL WEST
0.591022814,2482,0.375727273,0.663636364,0,0.25,0.56,10016,SHELBY BAPTIST MEDICAL CENTER
0.813003001,2482,0.385818182,0.609090909,0,0.52,0.36,450424,HOUSTON METHODIST SAN JACINTO HOSPITAL
0.248464023,2486,0.381,0.32,0.1,0.37,0.62,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL
0.061360341,2487,0.338181818,0.490909091,0,0.46,0.34,360072,FAIRFIELD MEDICAL CENTER
0.348787867,2489,0.469277778,0.488888889,0.2,0.63,0.475,420098,WACCAMAW COMMUNITY HOSPITAL
0.556195424,2494,0.347636364,0.418181818,0,0.36,0.52,450209,NORTHWEST TEXAS HOSPITAL
0.916324639,2498,0.380272727,0.836363636,0,0.43,0.28,670024,NORTH CYPRESS MEDICAL CENTER
0.980708038,2500,0.455954545,0.727272727,0,0.31,0.725,390027,TEMPLE UNIVERSITY HOSPITAL
0.344384441,2502,0.4115,0.3,0.4,0.43,0.475,140166,ST MARYS HOSPITAL
0.23837991,2503,0.361090909,0.545454545,0.3,0.26,0.38,130007,ST ALPHONSUS REGIONAL MEDICAL CENTER
0.103628817,2504,0.333,0.57,0,0.23,0.5,360012,MOUNT CARMEL ST ANN'S
0.907231263,2504,0.461,0.43,0,0.25,1,50502,SAINT VINCENT MEDICAL CENTER
0.847781333,2508,0.449363636,0.581818182,0.3,0.35,0.56,50017,MERCY GENERAL HOSPITAL
0.37786608,2509,0.275181818,0.490909091,0,0.23,0.36,530012,WYOMING MEDICAL CENTER
0.494132766,2512,0.272363636,0.581818182,0,0.18,0.34,110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
0.772450546,2522,0.395,0.64,0,0.23,0.66,100166,DOCTORS HOSPITAL OF SARASOTA
0.520996289,2523,0.141,0.15,0,0.19,0.18,230132,HURLEY MEDICAL CENTER
0.696480179,2525,0.308,0.5,0.2,0.32,0.24,440185,SKYRIDGE MEDICAL CENTER
0.208450889,2529,0.294,0.41,0.1,0.26,0.38,360147,MARIETTA MEMORIAL HOSPITAL
0.305014111,2529,0.467818182,0.409090909,0.1,0.38,0.84,360016,"JEWISH HOSPITAL, LLC"
0.806526545,2532,0.241,0.5,0,0.21,0.26,50455,SAN JOAQUIN COMMUNITY HOSPITAL
0.312391175,2533,0.442111111,0.455555556,0.6,0.32,0.45,240210,HEALTHEAST ST JOHN'S HOSPITAL
0.552442589,2534,0.398,0.51,0.4,0.3,0.42,110079,GRADY MEMORIAL HOSPITAL
0.893031259,2538,0.182666667,0.433333333,0,0.2,0.12,310003,PALISADES MEDICAL CENTER
0.862257608,2539,0.197454545,0.627272727,0,0.16,0.08,310006,ST MARY'S GENERAL HOSPITAL
0.490619812,2539,0.373,0.29,0.3,0.33,0.52,500124,EVERGREEN HOSPITAL MEDICAL CENTER
0.873294548,2540,0.451818182,0.909090909,0,0.62,0.28,10104,TRINITY MEDICAL CENTER
0.482981608,2542,0.399,0.8,0.1,0.17,0.56,490107,RESTON HOSPITAL CENTER
0.645509785,2543,0.237,0.27,0,0.29,0.32,140251,COMMUNITY FIRST MEDICAL CENTER
0.176938957,2548,0.327555556,0.677777778,0,0.18,0.46,220066,MERCY MEDICAL CENTER
0.151809974,2550,0.430545455,0.672727273,0.4,0.22,0.5,180093,BAPTIST HEALTH MADISONVILLE
0.528705941,2550,0.439636364,0.718181818,0.4,0.36,0.36,500001,NORTHWEST HOSPITAL
0.433923385,2554,0.482090909,0.745454545,0,0.41,0.7,140291,ADVOCATE GOOD SHEPHERD HOSPITAL
0.164765673,2554,0.446454545,0.427272727,0.5,0.39,0.48,350002,ST ALEXIUS MEDICAL CENTER
0.26887821,2557,0.359181818,0.490909091,0,0.37,0.5,240047,ST LUKES HOSPITAL
0.317576475,2558,0.454181818,0.790909091,0.1,0.44,0.48,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS
0.294046977,2559,0.357,0.79,0.2,0.15,0.38,340015,NOVANT HEALTH ROWAN MEDICAL CENTER
0.334528375,2560,0.259111111,0.155555556,0,0.1,0.66,370025,EASTAR HEALTH SYSTEM
0.730312004,2560,0.213681818,0.490909091,0,0.16,0.225,370093,O U MEDICAL CENTER
0.328302078,2567,0.444444444,0.522222222,0.2,0.68,0.32,490044,SENTARA OBICI HOSPITAL
0.369792415,2567,0.427,0.72,0.5,0.33,0.28,110001,HAMILTON MEDICAL CENTER
0.669485771,2572,0.326454545,0.627272727,0,0.27,0.4,440035,GATEWAY MEDICAL CENTER
0.403746064,2574,0.274636364,0.518181818,0,0.19,0.38,460047,ST MARKS HOSPITAL
0.161859414,2575,0.414545455,0.472727273,0.4,0.42,0.38,380061,PROVIDENCE PORTLAND MEDICAL CENTER
0.365960363,2575,0.487444444,0.322222222,0.3,0.57,0.64,340090,JOHNSTON HEALTH
0.432758784,2576,0.581,0.77,0.2,0.63,0.66,490119,SENTARA PRINCESS ANNE HOSPITAL
0.989563155,2582,0.342636364,0.718181818,0.2,0.25,0.28,50464,DOCTORS MEDICAL CENTER
0.407826573,2582,0.283909091,0.354545455,0.3,0.33,0.18,380047,ST CHARLES MEDICAL CENTER - BEND
0.749301106,2585,0.301909091,0.454545455,0.2,0.35,0.22,50128,TRI-CITY MEDICAL CENTER
0.149919152,2589,0.55,0.68,0,0.84,0.54,150042,GOOD SAMARITAN HOSPITAL
0.184845251,2591,0.294777778,0.388888889,0.2,0.23,0.36,490101,INOVA FAIR OAKS HOSPITAL
0.926840528,2596,0.459909091,0.554545455,0.2,0.41,0.62,50222,SHARP CHULA VISTA MEDICAL CENTER
0.413117988,2600,0.306,0.65,0.1,0.16,0.36,440011,BLOUNT MEMORIAL HOSPITAL
0.095472744,2602,0.415,0.82,0.1,0.35,0.42,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL
0.228726426,2602,0.419545455,0.872727273,0.1,0.63,0.12,440125,FORT SANDERS REGIONAL MEDICAL CENTER
0.495202118,2603,0.647,0.97,0.3,0.41,0.9,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE
0.131959497,2605,0.320090909,0.645454545,0.1,0.17,0.4,330279,MERCY HOSPITAL
0.57696086,2607,0.214272727,0.636363636,0,0.21,0.08,420082,AIKEN REGIONAL MEDICAL CENTER
0.493058108,2608,0.35,0.4,0,0.6,0.3,340126,WILSON MEDICAL CENTER
0.661874091,2613,0.348272727,0.436363636,0,0.33,0.54,370106,INTEGRIS SOUTHWEST MEDICAL CENTER
0.279712383,2617,0.333555556,0.277777778,0.1,0.21,0.65,90006,PROVIDENCE HOSPITAL
0.327416861,2617,0.746,0.85,0.3,0.98,0.74,370215,OKLAHOMA HEART HOSPITAL
0.254192874,2619,0.370454545,0.727272727,0,0.55,0.2,460001,UTAH VALLEY REGIONAL MEDICAL CENTER
0.737460323,2621,0.293818182,0.809090909,0,0.22,0.22,100254,CAPITAL REGIONAL MEDICAL CENTER
0.178717758,2624,0.421090909,0.645454545,0.2,0.52,0.32,460004,MCKAY DEE HOSPITAL
0.451036305,2625,0.458111111,0.955555556,0,0.19,0.7,390185,LEHIGH VALLEY HOSPITAL - HAZLETON
0.874311585,2629,0.325777778,0.788888889,0,0.14,0.42,100259,SOUTH BAY HOSPITAL
0.413054627,2630,0.501954545,0.527272727,0.4,0.38,0.675,240063,ST JOSEPH'S HOSPITAL
0.960813961,2634,0.271636364,0.818181818,0,0.1,0.26,50360,MARIN GENERAL HOSPITAL
0.724652519,2639,0.478636364,0.818181818,0,0.31,0.74,450844,METHODIST WILLOWBROOK HOSPITAL
0.091352618,2642,0.441777778,0.288888889,0,0.6,0.68,220090,MILFORD REGIONAL MEDICAL CENTER
0.309488076,2643,0.475545455,0.472727273,0.3,0.53,0.54,500005,VIRGINIA MASON MEDICAL CENTER
0.431426591,2643,0.477,0.47,0.4,0.39,0.62,340039,IREDELL MEMORIAL HOSPITAL INC
0.790946893,2648,0.332181818,0.390909091,0.1,0.3,0.48,50168,ST JUDE MEDICAL CENTER
0.923103477,2649,0.341545455,0.972727273,0,0.31,0.18,450675,MEDICAL CENTER OF ARLINGTON
0.465011784,2652,0.41,0.7,0.3,0.32,0.38,340173,"WAKEMED, CARY HOSPITAL"
0.471264358,2652,0.393272727,0.136363636,0,0.5,0.72,190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER
0.080431453,2653,0.244454545,0.427272727,0,0.41,0.12,360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST
0.549364795,2658,0.335909091,0.454545455,0.1,0.49,0.26,450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD
0.043844542,2659,0.356444444,0.822222222,0,0.24,0.4,220135,FALMOUTH HOSPITAL
0.067545522,2662,0.239,0.43,0,0.35,0.16,230244,GARDEN CITY HOSPITAL
0.149329349,2665,0.428363636,0.481818182,0.4,0.22,0.62,330090,ARNOT OGDEN MEDICAL CENTER
0.503985426,2667,0.314,0.19,0,0.42,0.5,140048,ADVOCATE TRINITY HOSPITAL
0.872522349,2668,0.355,0.71,0,0.19,0.52,100242,GULF COAST REGIONAL MEDICAL CENTER
0.259278945,2676,0.417333333,0.466666667,0,0.28,0.8,230099,PROMEDICA MONROE REGIONAL HOSPITAL
0.444096115,2681,0.504818182,0.709090909,0.3,0.37,0.64,500051,OVERLAKE HOSPITAL MEDICAL CENTER
0.256047387,2686,0.450909091,0.654545455,0.1,0.44,0.56,360001,MERCY HOSPITAL ANDERSON
0.18569827,2687,0.340090909,0.545454545,0,0.25,0.52,160153,MERCY MEDICAL CENTER-SIOUX CITY
0.934124853,2689,0.365727273,0.163636364,0,0.67,0.44,190015,"NORTH OAKS MEDICAL CENTER, L L C"
0.796595611,2692,0.419545455,0.472727273,0.5,0.51,0.24,50007,MILLS-PENINSULA MEDICAL CENTER
0.455564793,2694,0.462111111,0.855555556,0,0.41,0.56,520139,AURORA WEST ALLIS MEDICAL CENTER
0.61233865,2710,0.217166667,0.133333333,0.3,0.16,0.275,50121,ADVENTIST MEDICAL CENTER
0.53926341,2712,0.462636364,0.618181818,0,0.59,0.54,140122,HINSDALE HOSPITAL
0.221955487,2715,0.271090909,0.545454545,0,0.16,0.38,130049,KOOTENAI HEALTH
0.18513125,2720,0.295727273,0.463636364,0.1,0.27,0.34,360090,ST LUKE'S HOSPITAL
0.348160947,2730,0.367636364,0.518181818,0,0.38,0.5,170049,OLATHE MEDICAL CENTER
0.243314566,2738,0.519,0.4,0.2,0.43,0.9,70017,MIDSTATE MEDICAL CENTER
0.90090107,2740,0.429454545,0.527272727,0,0.56,0.52,390162,EASTON HOSPITAL
0.255380974,2744,0.265,0.5,0,0.23,0.32,260023,MERCY HOSPITAL JEFFERSON
0.388348604,2744,0.424,0.5,0,0.76,0.32,260001,MERCY HOSPITAL JOPLIN
0.308993078,2747,0.506,0.5,0.2,0.46,0.76,370047,"MERCY HOSPITAL ARDMORE, INC"
0.449028869,2748,0.374545455,0.572727273,0.1,0.2,0.6,290009,SAINT MARY'S REGIONAL MEDICAL CENTER
0.113788114,2753,0.441388889,0.744444444,0.3,0.4,0.375,340017,MARGARET R PARDEE MEMORIAL HOSPITAL
0.951861522,2754,0.497,0.5,0.2,0.51,0.68,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
0.296691893,2760,0.545,0.53,0.5,0.58,0.55,490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER
0.967016044,2765,0.346,0.56,0,0.42,0.36,310070,SAINT PETER'S UNIVERSITY HOSPITAL
0.459890457,2770,0.342818182,0.709090909,0,0.19,0.48,140054,MACNEAL  HOSPITAL
0.543767776,2778,0.424722222,0.811111111,0,0.35,0.525,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL
0.49170148,2779,0.306090909,0.145454545,0.2,0.57,0.22,190060,LAKE CHARLES MEMORIAL HOSPITAL
0.525154618,2779,0.421636364,0.718181818,0.1,0.44,0.42,390107,UPMC PASSAVANT
0.167690763,2782,0.272,0.7,0,0.24,0.2,70016,SAINT MARYS HOSPITAL
0.876038654,2784,0.375272727,0.736363636,0,0.26,0.5,450711,RIO GRANDE REGIONAL HOSPITAL
0.110771288,2786,0.442636364,0.618181818,0.2,0.57,0.36,200024,CENTRAL MAINE MEDICAL CENTER
0.759706711,2787,0.384818182,0.609090909,0.1,0.29,0.52,30036,CHANDLER REGIONAL MEDICAL CENTER
0.039252657,2797,0.309181818,0.390909091,0,0.23,0.54,360070,MERCY MEDICAL CENTER
0.142987816,2797,0.488,0.6,0.1,0.66,0.5,150112,COLUMBUS REGIONAL HOSPITAL
0.933030681,2797,0.290333333,0.566666667,0,0.19,0.4,310028,NEWTON MEDICAL CENTER
0.670616736,2800,0.330454545,0.627272727,0.2,0.17,0.38,30038,SCOTTSDALE OSBORN MEDICAL CENTER
0.113035509,2809,0.355,0.47,0,0.19,0.68,220080,HOLY FAMILY HOSPITAL
0.583584907,2810,0.247363636,0.381818182,0,0.25,0.32,150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL
0.758673786,2811,0.2895,0.54,0,0.28,0.325,440006,TRISTAR SKYLINE MEDICAL CENTER
0.850676137,2811,0.336818182,0.809090909,0.2,0.15,0.3,450097,BAYSHORE MEDICAL CENTER
0.883955863,2812,0.313181818,0.490909091,0.1,0.17,0.48,450775,KINGWOOD MEDICAL CENTER
0.78285459,2813,0.453454545,0.527272727,0.6,0.32,0.44,20001,PROVIDENCE ALASKA MEDICAL CENTER
0.303460191,2818,0.461,0.63,0.1,0.53,0.52,110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL
0.85898955,2819,0.233181818,0.390909091,0.1,0.19,0.26,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER
0.29651958,2824,0.393222222,0.711111111,0.4,0.37,0.2,200039,MAINEGENERAL MEDICAL CENTER
0.177084254,2825,0.333909091,0.354545455,0.1,0.37,0.44,330245,ST ELIZABETH MEDICAL CENTER
0.218505643,2828,0.384272727,0.536363636,0.2,0.17,0.62,270012,BENEFIS HOSPITALS INC
0.257059921,2830,0.350272727,0.836363636,0,0.21,0.4,360025,FIRELANDS REGIONAL MEDICAL CENTER
0.890089413,2837,0.289,0.56,0,0.23,0.36,310075,MONMOUTH MEDICAL CENTER
0.811990063,2847,0.376363636,0.681818182,0,0.3,0.5,60100,"MEDICAL CENTER OF AURORA, THE"
0.555179264,2848,0.374727273,0.763636364,0,0.34,0.4,450051,METHODIST DALLAS MEDICAL CENTER
0.469290572,2851,0.373545455,0.672727273,0.1,0.27,0.46,10011,ST VINCENT'S EAST
0.71308947,2851,0.350272727,0.436363636,0.4,0.33,0.28,60020,PARKVIEW MEDICAL CENTER INC
0.820767496,2851,0.360545455,0.772727273,0.1,0.22,0.4,50764,SHASTA REGIONAL MEDICAL CENTER
0.537583425,2854,0.310181818,0.590909091,0,0.2,0.44,390050,ALLEGHENY GENERAL HOSPITAL
0.3695303,2860,0.393,0.56,0.4,0.33,0.34,320005,SAN JUAN REGIONAL MEDICAL CENTER
0.532497202,2863,0.462,0.6,0,0.86,0.28,250009,MAGNOLIA REGIONAL HEALTH CENTER
0.877314498,2863,0.382777778,0.788888889,0,0.17,0.58,310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS
0.047953476,2867,0.363636364,0.618181818,0,0.3,0.5,220176,ST VINCENT HOSPITAL
0.192467955,2868,0.493090909,0.445454545,0.4,0.48,0.6,370056,COMANCHE COUNTY MEMORIAL HOSPITAL
0.353028953,2872,0.431,0.34,0,0.53,0.68,230176,OAKWOOD HOSPITAL - SOUTHSHORE
0.406784876,2876,0.252818182,0.409090909,0.3,0.25,0.12,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR
0.413150922,2878,0.3705,0.6,0,0.41,0.425,150169,COMMUNITY HOSPITAL NORTH
0.935263508,2892,0.242727273,0.763636364,0,0.1,0.2,50022,RIVERSIDE COMMUNITY HOSPITAL
0.485501762,2896,0.486,0.4,0.2,0.52,0.7,60001,NORTH COLORADO MEDICAL CENTER
0.300116762,2898,0.571,0.8,0.3,0.81,0.36,340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND
0.708848965,2900,0.327,0.3,0,0.45,0.44,450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER
0.146991415,2906,0.422636364,0.518181818,0.2,0.39,0.54,230105,MCLAREN - NORTHERN MICHIGAN
0.159654187,2908,0.510818182,0.509090909,0.5,0.53,0.5,160069,MERCY MEDICAL CENTER-DUBUQUE
0.178065492,2909,0.261636364,0.618181818,0,0.16,0.3,360059,METROHEALTH SYSTEM
0.720763892,2912,0.473454545,0.527272727,0.1,0.4,0.76,450820,METHODIST SUGAR LAND HOSPITAL
0.800301432,2914,0.346090909,0.445454545,0.1,0.37,0.42,50115,PALOMAR HEALTH DOWNTOWN CAMPUS
0.352818473,2915,0.352636364,0.518181818,0,0.41,0.42,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT
0.836189139,2916,0.358727273,0.863636364,0,0.3,0.32,50334,SALINAS VALLEY MEMORIAL HOSPITAL
0.532115782,2921,0.285818182,0.409090909,0,0.28,0.4,180029,HAZARD ARH REGIONAL MEDICAL CENTER
0.23374653,2927,0.347545455,0.572727273,0.1,0.23,0.48,360159,ADENA REGIONAL MEDICAL CENTER
0.227853919,2933,0.381,0.6,0,0.41,0.46,360123,ST JOHN MEDICAL CENTER
0.817785663,2934,0.379,0.56,0,0.51,0.38,10131,CRESTWOOD MEDICAL CENTER
0.037025232,2935,0.259777778,0.388888889,0.1,0.18,0.36,220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH
0.521309792,2935,0.419666667,0.633333333,0.1,0.29,0.62,310011,CAPE REGIONAL MEDICAL CENTER INC
