cost,quality_total,quality_care,quality_efficiency,quality_patexp,quality_outcome,discharge,provider_id,provider
0.078001438,0.724658519,0,0.001437815,0.941049605,0.549964055,0.077641984,450451,GLEN ROSE MEDICAL CENTER
0.048166786,0.077282531,0.067577283,0.001437815,0.668583753,0,0.078001438,450871,ARISE AUSTIN MEDICAL CENTER
0.075485262,0.327462257,0.627965492,0.410136592,0.424874191,0.369877786,0.078001438,450108,CONNALLY MEMORIAL MEDICAL CENTER
0.064701653,0.884974838,0,0.826024443,0.5891445,0.940690151,0.078720345,140137,GREENVILLE REGIONAL HOSPITAL
0.047447879,0.974119339,0,0.876707405,0.962616822,0.800862689,0.079079799,10047,GEORGIANA MEDICAL CENTER
0.097411934,0.970884256,0.489216391,0.966570812,0.881739756,0,0.079079799,240014,NORTHFIELD HOSPITAL
0.079439252,0.34255931,0,0.671099928,0,0.455787203,0.079079799,10109,PICKENS COUNTY MEDICAL CENTER
0.100287563,0.588066139,0.215312725,0.001437815,0.932063264,0.455787203,0.079079799,360107,BELLEVUE HOSPITAL
0.082314881,0.806254493,0.400071891,0.876707405,0.639108555,0.636232926,0.079079799,110040,NORTHRIDGE MEDICAL CENTER
0.127965492,0.449317038,0.039539899,0.917325665,0.380661395,0.636232926,0.080877067,50028,MAD RIVER COMMUNITY HOSPITAL
0.073328541,0.905823149,0.565061107,0.759884975,0.902588066,0,0.080877067,230108,PORTAGE HEALTH
0.072609633,0.96728972,0.966930266,0.001437815,0.992810927,0,0.080877067,360352,SURGICAL HOSPITAL AT SOUTHWOODS
0.074766355,0.802659957,0.133357297,0.001437815,0.992810927,0,0.080877067,40152,PHYSICIANS' SPECIALTY HOSPITAL
0.071171819,0.837526959,0,0.410136592,0.992810927,0.369877786,0.080877067,180149,WESTLAKE REGIONAL HOSPITAL
0.083752696,0.296189792,0.047447879,0.001437815,0.49604601,0.904385334,0.080877067,250126,NORTH OAK REGIONAL MEDICAL CENTER
0.068655643,0.475197699,0.047088426,0.876707405,0.552839684,0.549964055,0.083033789,170105,MCPHERSON HOSPITAL INC
0.038820992,0.656721783,0,0.876707405,0,0.369877786,0.083393242,70039,MASONIC HOME AND HOSPITAL
0.10891445,0.884255931,0.369518332,0.981308411,0.363767074,0.800862689,0.083752696,260034,BATES COUNTY MEMORIAL HOSPITAL
0.105319914,0.963695183,0,0.826024443,0.916966211,0.940690151,0.083752696,10022,CHEROKEE MEDICAL CENTER
0.09705248,0.575844716,0.056793674,0.966570812,0.345434939,0,0.084471603,520109,MILE BLUFF MEDICAL CENTER
0.103163192,0.02372394,0.231847592,0.566498922,0.029115744,0,0.084471603,60008,SAN LUIS VALLEY HEALTH
0.187634795,0.847232207,0.580517613,0.001437815,0.955068296,0,0.08519051,670008,HOUSTON PHYSICIANS' HOSPITAL
0.116103523,0.404025881,0.674335011,0.001437815,0.462616822,0.549964055,0.08519051,460052,TIMPANOGOS REGIONAL HOSPITAL
0.086987779,0.943925234,0.354780733,0.876707405,0.924514738,0,0.085909418,30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE"
0.108195543,0.93170381,0.726455787,0.94356578,0.363767074,0.940690151,0.086268871,430015,AVERA ST MARY'S HOSPITAL
0.1286844,0.712077642,0.207045291,0.826024443,0.71387491,0,0.086628325,500049,WALLA WALLA GENERAL HOSPITAL
0.063263839,0.228612509,0.133357297,0.826024443,0.154565061,0.369877786,0.086628325,10091,GROVE HILL MEMORIAL HOSPITAL
0.095614666,0.652048886,0.400071891,0.826024443,0.482746226,0,0.087347232,370015,MAYES COUNTY MEDICAL CENTER
0.125449317,0.580517613,0.51581596,0.981308411,0.212437096,0.145938174,0.087347232,50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER
0.102444285,0.244428469,0.161754134,0.759884975,0.462616822,0.214953271,0.088066139,170010,MERCY HOSPITAL INDEPENDENCE
0.062544932,0.573687994,0.231847592,0.566498922,0.5891445,0.800862689,0.088066139,390062,NASON HOSPITAL
0.143421999,0.812365205,0.468368081,0.410136592,0.308770669,0.994608196,0.088066139,320017,LOVELACE WOMEN'S HOSPITAL
0.08519051,0.965132998,0,0.981308411,0.71387491,0.861969806,0.088066139,10032,WEDOWEE HOSPITAL
0.079798706,0.937095615,0.682961898,0.917325665,0.789719626,0.800862689,0.089503954,190183,LEONARD J CHABERT MEDICAL CENTER
0.138389648,0.331775701,0,0.001437815,0.751976995,0.455787203,0.089503954,450210,ETMC CARTHAGE
0.218907261,0.092020129,0.231847592,0.410136592,0.380661395,0.214953271,0.089503954,440152,REGIONAL ONE HEALTH
0.10100647,0.965851905,0.771746945,0.671099928,0.972681524,0,0.089503954,190246,P & S SURGICAL HOSPITAL
0.080877067,0.982386772,0.872753415,0.966570812,0.842199856,0,0.090941769,10129,NORTH BALDWIN INFIRMARY
0.086628325,0.473040978,0.507548526,0.876707405,0.139468009,0.369877786,0.090941769,330008,WYOMING COUNTY COMMUNITY HOSPITAL
0.074406902,0.510783609,0,0.876707405,0.121135873,0.636232926,0.091660676,330268,COBLESKILL REGIONAL HOSPITAL
0.050323508,0.454349389,0,0.671099928,0.401150252,0.636232926,0.091660676,10052,LAKE MARTIN COMMUNITY HOSPITAL
0.085549964,0.901509705,0.260963336,0.917325665,0.944284687,0.455787203,0.092379583,160147,GRINNELL REGIONAL MEDICAL CENTER
0.133716751,0.021567218,0,0.001437815,0,0.369877786,0.092379583,450749,EAST TEXAS MEDICAL CENTER TRINITY
0.089503954,0.900431344,0,0.966570812,0.824586628,0.369877786,0.092379583,490117,CARILION TAZEWELL COMMUNITY HOSPITAL
0.079079799,0.959022286,0.429187635,0.876707405,0.947879224,0,0.092379583,230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL
0.104241553,0.921639109,0.933141625,0.001437815,0.949676492,0,0.092379583,450780,METHODIST AMBULATORY SURGERY HOSPITAL NW
0.105679367,0.955787203,0.920560748,0.001437815,0.989575845,0,0.092379583,450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE
0.067217829,0.739755572,0.172537743,0.759884975,0.865204889,0.549964055,0.094536305,160124,LAKES REGIONAL HEALTHCARE
0.14557872,0.957584472,0.855499641,0.966570812,0.697699497,0.800862689,0.094895758,50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA
0.076563623,0.929547088,0.852264558,0.876707405,0.71387491,0,0.094895758,450825,CORNERSTONE REGIONAL HOSPITAL
0.154205607,0.539539899,0.971962617,0.001437815,0.572609633,0.369877786,0.094895758,390071,LOCK HAVEN HOSPITAL
0.077641984,0.919482387,0.51976995,0.94356578,0.686196981,0,0.095974119,370153,ELKVIEW GENERAL HOSPITAL
0.061107117,0.861969806,0.792954709,0.917325665,0.572609633,0.549964055,0.095974119,330265,CLIFTON SPRINGS HOSPITAL AND CLINIC
0.066858375,0.047447879,0,0.001437815,0,0.455787203,0.096693027,440040,PERRY COMMUNITY HOSPITAL
0.123652049,0.946441409,0.942846873,0.001437815,0.968368081,0,0.096693027,670059,ST LUKES LAKESIDE HOSPITAL
0.113227894,0.68907261,0.872753415,0.001437815,0.739755572,0,0.097411934,670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER
0.144500359,0.924514738,0.639468009,0.001437815,0.992810927,0,0.097411934,190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL
0.113946801,0.222861251,0.100647017,0.410136592,0.514378145,0.549964055,0.097411934,460014,MOUNTAIN WEST MEDICAL CENTER
0.118619698,0.522286125,0,0.001437815,0.514378145,0.904385334,0.097411934,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL
0.101725377,0.988497484,0.950035945,0.759884975,0.989575845,0,0.098849748,140145,ST JOSEPHS HOSPITAL
0.139827462,0.153127247,0.70201294,0.410136592,0.639108555,0.108195543,0.099209202,10087,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER
0.240833932,0.006110712,0.128324946,0.001437815,0.046010065,0.214953271,0.099209202,50641,EAST LOS ANGELES DOCTORS HOSPITAL
0.151329978,0.739396118,0.639468009,0.410136592,0.842199856,0,0.099928109,320074,LOVELACE WESTSIDE HOSPITAL
0.061466571,0.740115025,0,0.876707405,0,0.455787203,0.099928109,370083,PUSHMATAHA HOSPITAL
0.052120776,0.454349389,0,0.001437815,0,0.861969806,0.100647017,440070,DECATUR COUNTY GENERAL HOSPITAL
0.146657081,0.798346513,0.977713875,0.001437815,0.865204889,0.455787203,0.10100647,180117,PARKWAY REGIONAL HOSPITAL
0.099928109,0.813803019,0.726455787,0.001437815,0.912293314,0,0.10100647,200041,INLAND HOSPITAL
0.152767793,0.744787922,0.19698059,0.001437815,0.962616822,0,0.10100647,670061,SOUTH TEXAS SURGICAL HOSPITAL
0.17325665,0.131200575,0.158159597,0.759884975,0.231128684,0.202372394,0.102084831,50407,CHINESE HOSPITAL
0.125089863,0.944284687,0.913371675,0.981308411,0.49604601,0.636232926,0.102084831,50772,KAISER FOUNDATION HOSPITAL - ROSEVILLE
0.103522646,0.787922358,0,0.566498922,0.858015816,0.740115025,0.102803738,190090,WINN PARISH MEDICAL CENTER
0.16930266,0.297268152,0.339683681,0.001437815,0.686196981,0,0.102803738,60075,VALLEY VIEW HOSPITAL ASSOCIATION
0.126887132,0.044212797,0.128324946,0.001437815,0.462616822,0,0.102803738,190106,OAKDALE COMMUNITY HOSPITAL
0.106038821,0.537023724,0.655643422,0.917325665,0.686196981,0.108195543,0.102803738,370030,BLACKWELL REGIONAL HOSPITAL
0.09309849,0.501078361,0.078360891,0.966570812,0.71387491,0.124370956,0.104241553,110026,ELBERT MEMORIAL HOSPITAL
0.170381021,0.851905104,0.606757728,0.94356578,0.380661395,0,0.104241553,50352,BARTON MEMORIAL HOSPITAL
0.137311287,0.801581596,0,0.759884975,0.789719626,0,0.10496046,420054,MARLBORO PARK HOSPITAL
0.096693027,0.925952552,0.468368081,0.966570812,0.639108555,0,0.105319914,380037,PROVIDENCE NEWBERG MEDICAL CENTER
0.13767074,0.493529835,0.872753415,0.001437815,0.53271028,0,0.105319914,450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH
0.114306254,0.881739756,0,0.759884975,0.881739756,0,0.105319914,280133,"NEBRASKA SPINE HOSPITAL, LLC"
0.115744069,0.988856937,0.563623293,0.917325665,0.992810927,0,0.106398275,280131,MIDWEST SURGICAL HOSPITAL LLC
0.173975557,0.637311287,0.847232207,0.566498922,0.380661395,0.636232926,0.106398275,150129,COMMUNITY WESTVIEW HOSPITAL
0.170740474,0.707764198,0.950035945,0.001437815,0.620416966,0.636232926,0.107117182,150150,DUPONT HOSPITAL LLC
0.271028037,0.077641984,0.147016535,0.001437815,0.249101366,0.455787203,0.107117182,50746,ORANGE COUNTY GLOBAL MEDICAL CENTER
0.098849748,0.790438533,0.861250899,0.566498922,0.765636233,0.549964055,0.107117182,440148,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP
0.124011503,0.250179727,0.138749101,0.001437815,0.941049605,0.124370956,0.108195543,150176,KENTUCKIANA MEDICAL CENTER LLC
0.093457944,0.925233645,0,0.981308411,0,0.369877786,0.108195543,440010,WAYNE MEDICAL CENTER
0.098490295,0.598849748,0.215312725,0.917325665,0.572609633,0.268152408,0.10891445,330151,ST JAMES MERCY HOSPITAL
0.103882099,0.617181884,0.694823868,0.410136592,0.686196981,0.549964055,0.109273904,390117,UPMC BEDFORD MEMORIAL
0.114665708,0.241912293,0.694823868,0.001437815,0.363767074,0,0.109633357,160040,SARTORI MEMORIAL HOSPITAL
0.153127247,0.725017973,0.726455787,0.566498922,0.697699497,0,0.109633357,390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER
0.120057513,0.575485262,0.892882818,0.759884975,0.121135873,0,0.110352265,330385,NORTH CENTRAL BRONX HOSPITAL
0.081955428,0.850107836,0.900071891,0.410136592,0.858015816,0,0.110352265,170133,SAINT LUKE'S CUSHING HOSPITAL
0.094536305,0.493889288,0.527318476,0.671099928,0.639108555,0.268152408,0.110352265,140167,IROQUOIS MEMORIAL HOSPITAL
0.154565061,0.908339324,0,0.876707405,0.947879224,0.369877786,0.111430625,450400,PARKVIEW REGIONAL HOSPITAL
0.135514019,0.994248742,0.925593098,0.981308411,0.907979871,0,0.111430625,240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL
0.24550683,0.187275341,0.913012221,0.001437815,0.078001438,0,0.111430625,50738,GREATER EL MONTE COMMUNITY HOSPITAL
0.107117182,0.223939612,0,0.759884975,0.269230769,0,0.112508986,370229,SEMINOLE MEDICAL CENTER
0.091660676,0.974838246,0,0.671099928,0.989575845,0,0.112508986,370206,OKLAHOMA SPINE HOSPITAL
0.165708124,0.890007189,0.813443566,0.759884975,0.249101366,0.986340762,0.112508986,100130,LAKESIDE MEDICAL CENTER
0.20992092,0.9356578,0.925593098,0.001437815,0.697699497,0.994608196,0.113587347,50127,WOODLAND MEMORIAL HOSPITAL
0.092379583,0.855499641,0.622933142,0.671099928,0.921639109,0.549964055,0.113587347,220050,BAYSTATE MARY LANE HOSPITAL
0.065780014,0.59705248,0.116462976,0.981308411,0.065061107,0.549964055,0.113587347,320059,NORTHERN NAVAJO MEDICAL CENTER
0.196621136,0.625808771,0.400071891,0.759884975,0.462616822,0.636232926,0.113587347,450165,SOUTH TEXAS REGIONAL MEDICAL CENTER
0.117541337,0.684759166,0,0.759884975,0.801222142,0.41480949,0.115025162,150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC
0.090222861,0.942846873,0.920560748,0.001437815,0.968368081,0,0.115384615,30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP
0.157081237,0.81883537,0.565061107,0.826024443,0.653846154,0,0.115384615,530015,ST JOHNS MEDICAL CENTER
0.175772825,0.719985622,0.547447879,0.566498922,0.789719626,0,0.115384615,60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL
0.129403307,0.974478792,0,0.826024443,0.952911574,0,0.116462976,450178,PECOS COUNTY MEMORIAL HOSPITAL
0.158519051,0.851186197,0.992810927,0.759884975,0.842199856,0.214953271,0.11682243,370002,WOODWARD REGIONAL HOSPITAL
0.12077642,0.97627606,0,0.966570812,0.97124371,0.455787203,0.11682243,10044,MARION REGIONAL MEDICAL CENTER
0.08015816,0.119698059,0.139468009,0.001437815,0.424874191,0.455787203,0.11682243,440001,UNICOI COUNTY MEMORIAL HOSPITAL
0.296549245,0.32278936,0.820273185,0.001437815,0.363767074,0,0.117900791,50736,MONTEREY PARK HOSPITAL
0.150611071,0.283249461,0.295111431,0.826024443,0.107117182,0,0.117900791,530008,SAGEWEST HEALTH CARE
0.086268871,0.987059669,0.974478792,0.671099928,0.992810927,0,0.118619698,450422,BAYLOR MEDICAL CENTER AT UPTOWN
0.097771387,0.936017254,0.978792236,0.826024443,0.874191229,0.549964055,0.118619698,100106,DOCTOR'S MEMORIAL HOSPITAL INC
0.122573688,0.381739756,0.244069015,0.410136592,0.620416966,0.549964055,0.118619698,230297,KARMANOS CANCER CENTER
0.100647017,0.420560748,0.044212797,0.917325665,0.170740474,0.740115025,0.118619698,110071,APPLING HOSPITAL
0.127246585,0.217469446,0.066858375,0.001437815,0.154565061,0.940690151,0.118619698,450605,CARE REGIONAL MEDICAL CENTER
0.090941769,0.208842559,0.339683681,0.001437815,0.038461538,0.848310568,0.120416966,390150,SOUTHWEST REGIONAL MEDICAL CENTER
0.098130841,0.942487419,0,0.759884975,0.874191229,0.940690151,0.12077642,10073,CLAY COUNTY HOSPITAL
0.131200575,0.71387491,0.316319195,0.671099928,0.811646298,0,0.12077642,150164,MONROE HOSPITAL
0.102084831,0.489216391,0.158159597,0.94356578,0.323867721,0.268152408,0.12077642,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL
0.135154565,0.535226456,0.792954709,0.671099928,0.514378145,0.268152408,0.121854781,150045,DEKALB HEALTH
0.088785047,0.804457225,0.072969087,0.981308411,0.620416966,0.549964055,0.121854781,110194,DONALSONVILLE HOSPITAL INC
0.162473041,0.563263839,0.928828181,0.410136592,0.482746226,0.455787203,0.121854781,440182,MCKENZIE REGIONAL HOSPITAL
0.107836089,0.760603882,0.207045291,0.826024443,0.932063264,0.239396118,0.122933142,450085,GRAHAM REGIONAL MEDICAL CENTER
0.069374551,0.909417685,0.093817398,0.981308411,0.907979871,0.521926671,0.123292595,170094,COFFEY COUNTY HOSPITAL
0.109273904,0.881380302,0,0.566498922,0.960819554,0.636232926,0.123292595,250002,TISHOMINGO HEALTH SERVICES INC
0.090582315,0.958303379,0,0.671099928,0.97124371,0,0.124011503,180115,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT
0.111790079,0.563982746,0.190510424,0.94356578,0.190150971,0,0.124370956,110187,CHESTATEE REGIONAL HOSPITAL
0.111430625,0.869518332,0.872753415,0.410136592,0.865204889,0.800862689,0.124370956,450055,ROLLING PLAINS MEMORIAL HOSPITAL
0.049604601,0.414450036,0.231847592,0.826024443,0.323867721,0,0.125089863,140077,TOUCHETTE REGIONAL HOSPITAL INC
0.118979152,0.913371675,0.892882818,0.917325665,0.789719626,0.455787203,0.125089863,200052,NORTHERN MAINE MEDICAL CENTER
0.119338605,0.868080518,0.933141625,0.966570812,0.345434939,0.41480949,0.125089863,320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS
0.123292595,0.892163911,0.51976995,0.826024443,0.865204889,0.774622574,0.126168224,390104,KANE COMMUNITY HOSPITAL
0.115025162,0.826024443,0.213156003,0.94356578,0.780014378,0.455787203,0.126527678,370227,ST JOHN OWASSO
0.078360891,0.145938174,0,0.001437815,0.572609633,0.369877786,0.126527678,190218,SABINE MEDICAL CENTER
0.095255212,0.945363048,0.287203451,0.759884975,0.974478792,0,0.127246585,50726,STANISLAUS SURGICAL HOSPITAL
0.153846154,1,0.992810927,0.966570812,0.965851905,0,0.127246585,390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC
0.106757728,0.914450036,0,0.566498922,0.865204889,0.959741193,0.127246585,100081,HEALTHMARK REGIONAL MEDICAL CENTER
0.091301222,0.819554277,0.329978433,0.410136592,0.949676492,0,0.128324946,450827,KELL WEST REGIONAL HOSPITAL
0.191948239,0.814521927,0.260963336,0.94356578,0.514378145,0,0.1286844,250038,MERIT HEALTH MADISON
0.13263839,0.773903666,0.527318476,0.759884975,0.811646298,0.455787203,0.1286844,110092,DODGE COUNTY HOSPITAL
0.12473041,0.985621855,0.977713875,0.94356578,0.842199856,0.959741193,0.1286844,390236,"MEMORIAL HOSPITAL, INC  TOWANDA"
0.172897196,0.757009346,0.671459382,0.001437815,0.212437096,0.992451474,0.129762761,30001,ABRAZO MARYVALE CAMPUS
0.099209202,0.829978433,0,0.410136592,0.957584472,0.594536305,0.129762761,190088,SPRINGHILL MEDICAL CENTER
0.039899353,0.384615385,0,0.001437815,0.834291876,0,0.130481668,10097,ELMORE COMMUNITY HOSPITAL
0.113587347,0.351905104,0.190510424,0.671099928,0.572609633,0.369877786,0.130481668,430048,SPEARFISH REGIONAL HOSPITAL
0.159237958,0.119338605,0.190510424,0.671099928,0.190150971,0,0.131200575,320011,PRESBYTERIAN ESPANOLA HOSPITAL
0.122933142,0.971603163,0.859094177,0.566498922,0.989575845,0,0.131200575,450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL
0.101365924,0.692307692,0,0.566498922,0.907979871,0.41480949,0.131200575,190118,DESOTO REGIONAL HEALTH SYSTEM
0.124370956,0.175772825,0.167864845,0.001437815,0.668583753,0,0.132278936,450162,GRACE MEDICAL CENTER
0.126527678,0.382099209,0.281452193,0.001437815,0.801222142,0,0.13263839,360092,MEMORIAL HOSPITAL
0.163191948,0.509345794,0.113587347,0.566498922,0.801222142,0.594536305,0.132997843,110027,"TY COBB REGIONAL MEDICAL CENTER, LLC"
0.198777858,0.900071891,0.639468009,0.981308411,0.53271028,0.549964055,0.133357297,50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO
0.104601006,0.380661395,0,0.001437815,0.902588066,0.239396118,0.133357297,450597,CUERO COMMUNITY HOSPITAL
0.160675773,0.817397556,0,0.410136592,0.941049605,0.636232926,0.134076204,450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY
0.152408339,0.934579439,0.956146657,0.001437815,0.893242272,0.950754853,0.134076204,670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON
0.214953271,0.968008627,0.694823868,0.826024443,0.949676492,0,0.134795111,50537,SUTTER DAVIS HOSPITAL
0.130122214,0.94356578,0.792954709,0.001437815,0.989575845,0,0.135154565,670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON
0.169662114,0.797627606,0.400071891,0.966570812,0.514378145,0.369877786,0.135154565,50674,KAISER FOUNDATION HOSP SO SACRAMENTO
0.148094896,0.662113587,0.771028037,0.410136592,0.842199856,0.330337886,0.135154565,190034,ABBEVILLE GENERAL HOSPITAL
0.112508986,0.697340043,0,0.826024443,0.751976995,0.369877786,0.136232926,180095,CRITTENDEN HEALTH SYSTEM
0.14054637,0.87922358,0.565061107,0.671099928,0.907979871,0,0.13659238,240187,HUTCHINSON HEALTH
0.162832495,0.942127965,0.792954709,0.759884975,0.902588066,0,0.13659238,240076,BUFFALO HOSPITAL
0.190510424,0.870237239,0.726455787,0.94356578,0.345434939,0,0.137311287,50090,SONOMA VALLEY HOSPITAL
0.121854781,0.953630482,0.894320633,0.001437815,0.992810927,0,0.137311287,670049,NORTH CENTRAL SURGICAL CENTER LLP
0.088066139,0.668583753,0.694823868,0.001437815,0.780014378,0.636232926,0.137311287,10007,MIZELL MEMORIAL HOSPITAL
0.200575126,0.485621855,0,0.410136592,0,0.800862689,0.137311287,50205,GLENDORA COMMUNITY HOSPITAL
0.107476636,0.939971244,0.820273185,0.966570812,0.5891445,0.740115025,0.138749101,330096,JONES MEMORIAL HOSPITAL
0.200215672,0.138030194,0.449676492,0.410136592,0.60891445,0.124370956,0.138749101,180101,GEORGETOWN COMMUNITY HOSPITAL
0.144859813,0.418404026,0.158159597,0.876707405,0.290438533,0,0.138749101,240084,ESSENTIA HEALTH VIRGINIA
0.178289001,0.441409058,0.19698059,0.759884975,0.668583753,0.268152408,0.138749101,450192,HILL REGIONAL HOSPITAL
0.11682243,0.728253055,0.580517613,0.566498922,0.916966211,0.268152408,0.140186916,230208,SPARROW CARSON HOSPITAL
0.155643422,0.818116463,0.137311287,0.759884975,0.916966211,0,0.140186916,290051,SIERRA SURGERY HOSPITAL
0.167505392,0.214953271,0.347951114,0.410136592,0.801222142,0.124370956,0.140186916,440192,HIGHLANDS MEDICAL CENTER
0.189432063,0.808411215,0.907979871,0.671099928,0.231128684,0.904385334,0.140186916,390084,SUNBURY COMMUNITY HOSPITAL
0.194464414,0.734723221,0.078360891,0.671099928,0.620416966,0.959741193,0.14162473,370019,GREAT PLAINS REGIONAL MEDICAL CENTER
0.178648454,0.609992811,0.056793674,0.826024443,0.482746226,0.861969806,0.14162473,390003,GEISINGER - BLOOMSBURG HOSPITAL
